id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
12098,8897,156.543791,73.3834099,0.883318985,9130,106.433135,0.7052155992,375.458,0.7931050766,2.133231356,Gonen
12099,9028,157.4211558,73.79319721,0.8833240319,9215,107.2138359,0.6630434783,377.004,0.7981959103,2.133274634,Gonen
12100,8264,150.6083531,70.59787558,0.8833301363,8422,102.577052,0.6007997092,362.917,0.7884706797,2.133326985,Gonen
12101,8928,156.736193,73.46583362,0.8833452885,9131,106.6183974,0.6829865361,377.815,0.7859694272,2.133456946,Gonen
12102,8491,152.7588209,71.59827569,0.8833566565,8715,103.9763289,0.662531211,366.568,0.7940714924,2.133554467,Gonen
12103,8625,154.1988724,72.27096481,0.8833644502,8889,104.7935641,0.5957314546,379.646,0.7519886936,2.133621334,Gonen
12104,8798,155.2738772,72.77449791,0.8833655006,9041,105.8393193,0.6130156076,373.783,0.7913247166,2.133630347,Gonen
12105,7415,142.7044945,66.88230868,0.8833696322,7593,97.16517496,0.7112709832,342.41,0.7947456145,2.133665798,Gonen
12106,7900,147.2211362,68.99655011,0.8833790179,8084,100.2925341,0.5999848105,356.075,0.7829859866,2.133746338,Gonen
12107,7556,143.8446123,67.41320354,0.8833823644,7657,98.08464712,0.7998306341,341.922,0.8121714578,2.133775058,Gonen
12108,6813,136.8300149,64.12327709,0.8833921139,6944,93.13743081,0.6689905734,328.864,0.7916178588,2.133858735,Gonen
12109,8599,154.2743577,72.29488241,0.8834038634,8870,104.6354951,0.5877648667,378.829,0.7529590851,2.133959592,Gonen
12110,9686,163.4499938,76.59396984,0.8834062317,9977,111.052232,0.7476072862,392.891,0.7885153783,2.133979922,Gonen
12111,9096,157.844915,73.96682336,0.8834081199,9240,107.6168523,0.8212351029,382.95,0.7794282957,2.133996133,Gonen
12112,8343,151.4876303,70.98602806,0.8834142254,8567,103.0661803,0.767384106,369.702,0.7670585366,2.13404855,Gonen
12113,9161,158.6354271,74.33253375,0.8834239258,9376,108.0006827,0.6024199382,381.384,0.7914578818,2.134131841,Gonen
12114,9084,157.7328515,73.90822954,0.883428567,9253,107.5458415,0.7611865259,378.617,0.7963184344,2.134171695,Gonen
12115,7764,146.0751342,68.44468456,0.8834326939,7957,99.42550893,0.7239160839,354.005,0.7785322339,2.134207136,Gonen
12116,8892,156.0740659,73.1285501,0.8834368219,9105,106.4032238,0.8071895425,397.621,0.7067579325,2.134242587,Gonen
12117,8712,155.3576149,72.79021287,0.8834458475,8986,105.320762,0.5727810651,376.729,0.7713822215,2.134320106,Gonen
12118,9806,163.979884,76.82951995,0.8834475065,9996,111.7380283,0.6480306635,394.604,0.7913685492,2.134334356,Gonen
12119,7390,142.664776,66.83910952,0.8834610361,7601,97.00123832,0.7707551106,343.468,0.7871939361,2.134450579,Gonen
12120,7221,140.92099,66.02132662,0.8834640882,7367,95.88567543,0.5882209189,336.592,0.8009393478,2.1344768,Gonen
12121,9416,160.9925964,75.42301733,0.8834701309,9667,109.4934864,0.5932085932,388.569,0.7836822575,2.134528717,Gonen
12122,8457,153.0572897,71.70204621,0.8834818381,8738,103.767947,0.6296158428,373.417,0.7621457348,2.134629314,Gonen
12123,8007,148.3916095,69.51564308,0.8834843155,8214,100.969446,0.5853070175,357.294,0.7881851463,2.134650604,Gonen
12124,8600,153.9225331,72.10504976,0.883489875,8848,104.6415791,0.5844376487,373.106,0.7763254954,2.134698382,Gonen
12125,8190,150.2424303,70.38109307,0.8834899161,8383,102.1167561,0.7142857143,361.332,0.7882807406,2.134698735,Gonen
12126,8060,148.8737058,69.73946915,0.8834914997,8265,101.3030638,0.7077625571,358.818,0.7866770191,2.134712346,Gonen
12127,6597,134.7971529,63.14526142,0.8834918384,6745,91.64912044,0.5986388385,324.897,0.7853530698,2.134715256,Gonen
12128,6387,133.2230521,62.40747764,0.883493437,6656,90.17860596,0.5744738262,321.425,0.7768684333,2.134728996,Gonen
12129,7857,147.25543,68.98020095,0.8834957897,8003,100.0192137,0.6237694506,354.485,0.7857255789,2.134749217,Gonen
12130,6231,130.8462233,61.29341216,0.8834960928,6369,89.07050917,0.587331511,315.371,0.7872707297,2.134751822,Gonen
12131,5775,126.1265239,59.08241864,0.883496532,5888,85.74939283,0.6344759394,304.509,0.7826391817,2.134755597,Gonen
12132,7532,144.077023,67.48996977,0.8835007249,7728,97.92875089,0.5856009952,347.535,0.7836516965,2.134791636,Gonen
12133,8318,151.2191221,70.83155637,0.8835146978,8547,102.9116443,0.6978187919,363.334,0.7918021923,2.134911752,Gonen
12134,7190,141.0387654,66.0630146,0.8835148019,7410,95.67963381,0.5629502036,343.704,0.764838219,2.134912647,Gonen
12135,9732,163.735931,76.69351864,0.8835177867,9995,111.31562,0.7151675485,395.099,0.7834298292,2.134938308,Gonen
12136,7673,145.3076658,68.06104907,0.8835203926,7876,98.84112012,0.7351729424,354.932,0.7653934646,2.134960713,Gonen
12137,7842,146.7890084,68.7543434,0.8835223995,7997,99.92369344,0.6025355359,353.478,0.7887001508,2.134977968,Gonen
12138,9179,159.1869609,74.56106497,0.8835235381,9482,108.1067333,0.638228341,387.549,0.7679836826,2.134987758,Gonen
12139,8808,155.2958344,72.73836174,0.8835240538,9018,105.8994519,0.6350396539,376.857,0.7793526148,2.134992192,Gonen
12140,8606,154.2918933,72.26792791,0.8835247481,8876,104.6780757,0.7705255618,373.613,0.7747601013,2.134998162,Gonen
12141,7862,147.486522,69.07873064,0.88353074,8120,100.0510335,0.5911278195,358.044,0.7706729269,2.135049684,Gonen
12142,9521,161.7281102,75.74838385,0.8835331153,9764,110.1022875,0.5814351145,394.361,0.7693155499,2.135070109,Gonen
12143,9913,165.2650591,77.39905895,0.883552107,10229,112.3459995,0.5781860601,409.065,0.7444410712,2.135233443,Gonen
12144,8970,157.2898019,73.66208933,0.8835584913,9193,106.8688856,0.6044474394,376.669,0.7944792317,2.135288359,Gonen
12145,8246,150.5069522,70.48044058,0.8835764476,8495,102.4652784,0.7428828829,378.411,0.7236452066,2.13544284,Gonen
12146,8162,149.9499297,70.21838983,0.8835807045,8345,101.9420481,0.5979487179,358.771,0.7968412209,2.135479468,Gonen
12147,9014,156.9968735,73.51397697,0.8835953817,9229,107.1306737,0.7506662225,376.409,0.7994796615,2.135605772,Gonen
12148,8568,153.3617934,71.80718821,0.8836114769,8716,104.4467157,0.8045070423,366.459,0.8017492042,2.135744307,Gonen
12149,7980,149.1227767,69.81957982,0.8836214703,8283,100.7990653,0.7286340394,361.985,0.7652998114,2.135830337,Gonen
12150,7071,139.1202495,65.13612094,0.8836224445,7215,94.88454469,0.7035820896,336.051,0.7868289254,2.135838725,Gonen
12151,9157,158.4987081,74.20757635,0.8836275984,9330,107.9771018,0.6708424908,378.94,0.8013498808,2.135883098,Gonen
12152,8497,152.9581274,71.61210859,0.8836325207,8744,104.0130589,0.7087921255,370.802,0.7765891998,2.13592548,Gonen
12153,8400,152.3052321,71.30594628,0.883634222,8600,103.4176589,0.5807522124,370.543,0.768797431,2.135940129,Gonen
12154,8711,154.9074146,72.5180141,0.8836554833,8919,105.3147173,0.5877867746,375.182,0.7776673924,2.136123231,Gonen
12155,7977,148.4175949,69.47672425,0.8836667627,8248,100.7801163,0.7811398355,359.471,0.7757499146,2.136220389,Gonen
12156,8664,154.3065674,72.23269825,0.8836693415,8883,105.0302214,0.6460850112,372.383,0.7851427321,2.136242604,Gonen
12157,9496,161.7079003,75.69730031,0.8836694986,9785,109.9576406,0.6763532764,390.129,0.7840325638,2.136243957,Gonen
12158,9232,159.6747301,74.74554634,0.8836695117,9504,108.4183909,0.5838603592,388.247,0.7696432106,2.13624407,Gonen
12159,8289,151.1800446,70.76720647,0.8836761044,8492,102.7320913,0.5887073864,368.391,0.7675275628,2.136300867,Gonen
12160,9288,160.1067533,74.94497932,0.8836787821,9571,108.746719,0.7082507244,389.608,0.7689114693,2.136323937,Gonen
12161,8639,153.721649,71.95295112,0.8836898101,8838,104.8785794,0.7734801683,373.564,0.777934987,2.136418959,Gonen
12162,6733,136.9904404,64.11987345,0.8836961935,6860,92.58899424,0.7688706178,331.229,0.7711906786,2.136473968,Gonen
12163,9081,158.1625892,74.02842265,0.8837005688,9315,107.5280815,0.5857198142,382.964,0.7780860667,2.136511675,Gonen
12164,8739,155.1885885,72.63389914,0.8837092188,8965,105.4838394,0.568501171,375.009,0.7808870524,2.136586227,Gonen
12165,8699,154.7831289,72.44329797,0.8837120635,8962,105.2421532,0.5891236625,374.172,0.7807942821,2.136610746,Gonen
12166,6529,134.5426981,62.96698954,0.8837245021,6748,91.17555038,0.6220464939,327.235,0.7661909822,2.136717971,Gonen
12167,9468,161.1150889,75.40017837,0.8837339977,9642,109.7954098,0.6229767075,386.145,0.7979345714,2.136799838,Gonen
12168,9676,163.0266983,76.29419207,0.8837359452,9851,110.994891,0.7957236842,390.898,0.7957539937,2.136816629,Gonen
12169,8937,156.4988936,73.23681614,0.8837442539,9154,106.6721229,0.6476086957,375.384,0.7969849245,2.136888274,Gonen
12170,8411,151.811997,71.04152319,0.8837511081,8594,103.4853507,0.627920866,368.462,0.778524146,2.136947382,Gonen
12171,8120,150.2290145,70.29845347,0.8837592203,8401,101.6794232,0.5896877269,362.998,0.7743858859,2.137017346,Gonen
12172,7214,141.2815764,66.11126675,0.8837603647,7333,95.83918862,0.6031772575,336.73,0.799507204,2.137027217,Gonen
12173,8698,155.1093779,72.58101229,0.8837632068,8957,105.2361039,0.5767904509,378.111,0.7645231549,2.13705173,Gonen
12174,9296,159.9279648,74.8333456,0.8837713154,9501,108.7935421,0.8059649731,388.739,0.77301826,2.137121674,Gonen
12175,6727,136.194495,63.72563748,0.8837805085,6842,92.54773048,0.593733451,326.006,0.7953899613,2.137200982,Gonen
12176,6882,139.1869416,65.12351282,0.88378924,7095,93.60787652,0.5567961165,339.85,0.748772669,2.137276317,Gonen
12177,9881,165.0782903,77.23712794,0.8837910495,10193,112.1645218,0.6058989453,401.934,0.7686015802,2.13729193,Gonen
12178,6521,134.2027558,62.79049732,0.8837931399,6696,91.11967445,0.5956339057,322.896,0.7859569056,2.137309968,Gonen
12179,9494,161.7286149,75.66916873,0.883793364,9773,109.9460606,0.5864838152,389.132,0.7878892937,2.137311901,Gonen
12180,6925,138.5043189,64.80239031,0.8837958656,7128,93.89986074,0.7548506649,333.892,0.7805803506,2.137333488,Gonen
12181,8987,157.5465819,73.71033962,0.8838005894,9169,106.970107,0.7048627451,377.5,0.7924843487,2.137374251,Gonen
12182,6574,134.1093161,62.74437527,0.8838026283,6667,91.48921667,0.6927291886,317.534,0.8193304495,2.137391846,Gonen
12183,6886,137.9553863,64.53905461,0.8838208267,7009,93.63507625,0.6673773987,330.46,0.7923901811,2.137548917,Gonen
12184,8464,153.5069932,71.813456,0.8838244049,8743,103.8108834,0.6165501166,370.786,0.7736399051,2.137579804,Gonen
12185,8467,152.8183885,71.4888859,0.883832814,8700,103.8292792,0.5738004879,369.549,0.7791038689,2.1376524,Gonen
12186,8182,149.9015904,70.12313406,0.8838372814,8377,102.06687,0.6045514999,362.237,0.7835806852,2.137690969,Gonen
12187,9101,158.464048,74.12630403,0.8838449643,9393,107.6464263,0.7627388535,383.38,0.7781083437,2.137757306,Gonen
12188,8873,156.6231764,73.26489161,0.8838459429,9135,106.2894843,0.577218319,378.094,0.7799751646,2.137765756,Gonen
12189,8913,157.0754379,73.47409918,0.8838538624,9220,106.5287945,0.7776808306,379.774,0.7765748346,2.137834144,Gonen
12190,7433,143.3141482,67.03542353,0.8838599615,7665,97.28303828,0.6236261431,344.338,0.7877784413,2.137886816,Gonen
12191,6522,134.1418962,62.74434964,0.8838628741,6648,91.12666081,0.7321508756,321.677,0.7920464264,2.137911972,Gonen
12192,8932,157.4130637,73.62795694,0.8838675493,9253,106.6422787,0.7068692624,384.588,0.7588695381,2.137952352,Gonen
12193,8029,148.8488838,69.62198067,0.8838682253,8274,101.1080625,0.5776674581,359.335,0.7813979742,2.137958191,Gonen
12194,7153,141.0667882,65.98105763,0.8838718146,7435,95.43313085,0.6414096126,344.66,0.7566870852,2.137989194,Gonen
12195,9228,159.7233195,74.70518298,0.8838787034,9521,108.3949008,0.6384833599,388.012,0.7702418922,2.138048701,Gonen
12196,8909,157.2157842,73.5318793,0.8838803488,9245,106.5048877,0.5919994684,383.093,0.762834612,2.138062915,Gonen
12197,6910,137.6329481,64.37013304,0.8838903355,7049,93.79810901,0.6785153181,330.824,0.7934031028,2.138149194,Gonen
12198,8138,149.9877892,70.14762514,0.8838931421,8351,101.7920597,0.7015517241,361.845,0.7810564043,2.138173444,Gonen
12199,8737,155.0596554,72.51869657,0.8838965002,8978,105.4717683,0.5916971421,380.952,0.7565396319,2.13820246,Gonen
12200,8966,156.9798397,73.41511558,0.8839019528,9219,106.8450549,0.6497101449,376.939,0.7929876989,2.138249575,Gonen
12201,7697,145.6122663,68.09851167,0.8839030618,7882,98.99557958,0.6091808469,349.848,0.7902646573,2.138259159,Gonen
12202,8217,150.4740288,70.37184104,0.8839043695,8406,102.2849419,0.6120214509,360.267,0.7955622819,2.138270459,Gonen
12203,7706,146.382418,68.45825264,0.8839046378,7979,99.05343978,0.623765582,354.155,0.7720618862,2.138272777,Gonen
12204,9782,164.6920048,77.0201612,0.8839074786,10101,111.6012062,0.661527017,401.402,0.7629190484,2.138297327,Gonen
12205,8449,153.5529665,71.80978974,0.8839111606,8710,103.7188551,0.7371957072,372.175,0.7665152154,2.138329147,Gonen
12206,7722,146.0603719,68.30309541,0.8839211076,7895,99.15621899,0.6598308126,351.045,0.7874338459,2.138415119,Gonen
12207,7180,140.8356272,65.85762108,0.8839293543,7415,95.61307406,0.5921161141,341.586,0.7732753796,2.138486402,Gonen
12208,8324,152.0373354,71.09298318,0.8839390476,8569,102.9487541,0.574187763,366.157,0.7802023484,2.138570202,Gonen
12209,8922,156.8991087,73.3643408,0.8839458513,9146,106.5825653,0.7778552746,377.905,0.7850671528,2.138629026,Gonen
12210,8687,154.5102645,72.24695727,0.8839471714,8849,105.169539,0.6205,373.715,0.7816253319,2.13864044,Gonen
12211,8704,155.31689,72.62388615,0.8839479839,9020,105.2723943,0.6126126126,375.41,0.7760989081,2.138647466,Gonen
12212,8912,156.8516788,73.34129884,0.8839487659,9086,106.5228183,0.7927415051,375.358,0.7948655761,2.138654227,Gonen
12213,9068,158.8815051,74.28739027,0.8839588283,9455,107.4510874,0.5915198956,390.387,0.7477056825,2.138741239,Gonen
12214,9078,157.7473344,73.75617842,0.8839618917,9257,107.5103185,0.7230585424,377.351,0.8011411361,2.138767731,Gonen
12215,6376,132.309607,61.86249546,0.8839620747,6474,90.10091752,0.6452135195,313.383,0.8158443401,2.138769314,Gonen
12216,8885,156.6771659,73.25541178,0.8839632413,9153,106.3613339,0.5906794309,378.628,0.7788285105,2.138779403,Gonen
12217,9320,159.8910335,74.7545449,0.8839749227,9488,108.9338908,0.5828642902,385.195,0.7893406956,2.138880435,Gonen
12218,9093,158.2878019,74.00442149,0.8839767858,9309,107.599104,0.5822128313,380.084,0.7909661159,2.138896551,Gonen
12219,7731,145.9060915,68.21349268,0.8839843905,7857,99.21398551,0.6902678571,347,0.8068384524,2.138962334,Gonen
12220,6882,137.9194211,64.4794749,0.8839848441,7038,93.60787652,0.672004687,333.809,0.7761192384,2.138966258,Gonen
12221,9194,159.4801646,74.55569131,0.8839973344,9534,108.1950293,0.5911779835,386.575,0.7731198684,2.139074318,Gonen
12222,8516,153.3386725,71.68145958,0.8840081417,8640,104.1292848,0.811047619,365.516,0.8010003982,2.139167832,Gonen
12223,9020,158.4276022,74.05996883,0.8840095448,9381,107.1663226,0.6158257664,386.35,0.7593719805,2.139179974,Gonen
12224,8204,150.49608,70.34793545,0.8840246316,8441,102.2039981,0.5972626674,362.535,0.7843964766,2.139310543,Gonen
12225,8094,149.3775825,69.82482913,0.8840256069,8296,101.5165054,0.6150455927,360.638,0.7820420262,2.139318984,Gonen
12226,6749,136.4770318,63.79434268,0.8840266634,6938,92.69894113,0.6086760462,327.84,0.7890879475,2.139328129,Gonen
12227,9276,159.8614363,74.72489877,0.8840272176,9521,108.6764465,0.6407847472,386.797,0.7791201024,2.139332926,Gonen
12228,8641,154.6154797,72.2726831,0.8840274559,8872,104.8907189,0.5844832251,375.042,0.771994235,2.139334989,Gonen
12229,8718,155.0484721,72.4719149,0.8840382457,9006,105.3570233,0.6115319865,375.419,0.7773099584,2.139428388,Gonen
12230,9234,159.5474052,74.57457346,0.8840389361,9528,108.430134,0.7892307692,385.736,0.7798649266,2.139434365,Gonen
12231,9252,159.5609129,74.57554926,0.884056623,9411,108.5357649,0.5885496183,383.757,0.7894649754,2.139587499,Gonen
12232,8932,156.899608,73.33169981,0.8840566542,9141,106.6422787,0.5803768681,378.439,0.7837306041,2.139587769,Gonen
12233,9699,163.160064,76.2570881,0.8840586698,9828,111.126731,0.5939375383,388.679,0.8067791574,2.139605223,Gonen
12234,10094,166.5772412,77.85320357,0.8840618148,10313,113.3670144,0.6429299363,400.923,0.789134847,2.139632456,Gonen
12235,8842,155.6870493,72.76318784,0.884062721,9060,106.1036477,0.7654085873,378.6,0.7751739244,2.139640304,Gonen
12236,9681,162.8734697,76.12136874,0.8840644218,9853,111.0235652,0.6542100284,391.031,0.7956236919,2.139655033,Gonen
12237,7340,142.2676666,66.49049019,0.8840660798,7472,96.67253104,0.800872886,341.558,0.7906367556,2.139669391,Gonen
12238,7932,147.9522296,69.14629928,0.8840694356,8132,100.495453,0.6139318885,355.09,0.7905251399,2.139698454,Gonen
12239,8669,154.1821503,72.05773254,0.8840699666,8815,105.0605236,0.7406869446,368.891,0.8005394668,2.139703052,Gonen
12240,8552,153.4261508,71.70139522,0.8840803634,8774,104.3491475,0.7038683128,369.875,0.7855387257,2.139793101,Gonen
12241,7706,145.5731817,68.02961518,0.8840869486,7894,99.05343978,0.6095554501,346.036,0.808716497,2.139850142,Gonen
12242,8875,156.2594054,73.02072865,0.8840964157,9066,106.3014626,0.5897793727,376.588,0.7864031992,2.139932157,Gonen
12243,8156,149.59376,69.90503881,0.8840992548,8271,101.9045717,0.7980430528,358.67,0.7967039595,2.139956754,Gonen
12244,8924,157.1938971,73.45523597,0.8841037623,9264,106.5945106,0.6197222222,383.597,0.7621123889,2.139995808,Gonen
12245,8093,149.5181504,69.86832346,0.884104144,8342,101.5102341,0.6771251673,360.803,0.7812303818,2.139999115,Gonen
12246,7149,140.3204636,65.56964498,0.8841067513,7264,95.40644373,0.5979424557,333.696,0.8067763513,2.140021707,Gonen
12247,9655,163.0344076,76.18172503,0.8841126023,9841,110.8743785,0.7995859213,393.321,0.7842740996,2.140072407,Gonen
12248,8556,153.4862221,71.71955095,0.8841145172,8765,104.3735481,0.7554966887,368.527,0.7916660416,2.140089,Gonen
12249,8986,157.6208707,73.65154052,0.884114547,9283,106.9641554,0.6154794521,380.165,0.7813255322,2.140089258,Gonen
12250,6644,135.7612969,63.43523797,0.8841222333,6857,91.97501582,0.6303007305,326.846,0.7815434705,2.140155869,Gonen
16001,8966,161.9229259,71.33304018,0.8977344544,9209,106.8450549,0.6247212932,383.928,0.7643794901,2.269956887,Gonen
16002,9201,164.1711791,72.32293919,0.8977360677,9438,108.2362095,0.7421956925,391.683,0.7536599717,2.269973828,Gonen
16003,9086,163.6583921,72.09565819,0.8977402086,9352,107.5576799,0.5547008547,391.318,0.7456292665,2.270017311,Gonen
16004,8466,157.7080685,69.47325809,0.8977437313,8651,103.8231476,0.5691811214,371.996,0.7687968374,2.270054304,Gonen
16005,8794,159.9136853,70.44131732,0.8977546391,9049,105.8152567,0.5585619919,390.826,0.7234848308,2.270168864,Gonen
16006,8163,154.7910986,68.18292329,0.8977607116,8403,101.9482928,0.5579630895,369.41,0.7516962179,2.27023265,Gonen
16007,8344,156.3951957,68.88815486,0.8977649365,8567,103.0723569,0.7525252525,371.016,0.761726179,2.270277031,Gonen
16008,7522,147.9353615,65.16068082,0.8977686829,7652,97.86372083,0.574023199,349.668,0.7730924182,2.270316388,Gonen
16009,6577,138.5681808,61.03424702,0.8977704445,6692,91.51008953,0.6280557678,328.013,0.7681669065,2.270334895,Gonen
16010,9354,165.8445016,73.04832014,0.8977709023,9673,109.132409,0.7459330144,397.968,0.7421828669,2.270339705,Gonen
16011,6327,136.0065994,59.90477327,0.897774738,6429,89.75403389,0.5690771722,319.043,0.7811047121,2.270380005,Gonen
16012,9519,167.224819,73.65465654,0.8977757195,9804,110.0907227,0.5508680556,398.183,0.7544592059,2.270390316,Gonen
16013,8670,159.4295173,70.21845019,0.8977841605,8867,105.066583,0.8003323179,375.598,0.7722935707,2.27047901,Gonen
16014,10127,171.9631223,75.73560286,0.8977929879,10348,113.5521769,0.5898765144,408.847,0.761323163,2.270571776,Gonen
16015,8202,155.5598982,68.50982091,0.8977977551,8477,102.1915395,0.8069657615,369.452,0.755115848,2.270621878,Gonen
16016,8688,159.8723983,70.40801292,0.8978010304,8939,105.1755921,0.7589098532,378.864,0.76061169,2.270656303,Gonen
16017,9894,169.7827135,74.77230186,0.8978016856,10112,112.2382825,0.5902989082,403.819,0.7624445635,2.27066319,Gonen
16018,8633,158.7398741,69.90818226,0.897804323,8816,104.8421527,0.7376110731,374.846,0.7720862945,2.270690911,Gonen
16019,9354,165.2137998,72.75843358,0.8978067889,9531,109.132409,0.6770411118,389.467,0.7749361112,2.270716832,Gonen
16020,8693,159.2523093,70.13133477,0.8978120886,8904,105.2058523,0.7482354966,376.499,0.7706406074,2.270772542,Gonen
16021,8267,155.0109107,68.25945901,0.8978249158,8408,102.5956691,0.5888596054,363.783,0.7850060456,2.270907402,Gonen
16022,8764,160.2416095,70.55995349,0.8978336614,8967,105.6346126,0.7598404716,378.013,0.7707237848,2.270999363,Gonen
16023,8006,153.3406438,67.5211374,0.8978339201,8196,100.9631408,0.5872946009,363.303,0.762232534,2.271002085,Gonen
16024,8554,158.2230398,69.6678524,0.8978437496,8760,104.3613485,0.7167155425,374.821,0.7651230399,2.271105458,Gonen
16025,6674,140.5039642,61.86477224,0.8978476568,6847,92.18243174,0.6624975184,337.531,0.7361540982,2.271146553,Gonen
16026,8980,162.6870625,71.63059769,0.8978522721,9287,106.9284392,0.6011514259,388.278,0.7485152153,2.2711951,Gonen
16027,8180,155.2982225,68.37437548,0.8978615537,8413,102.0543947,0.7698099002,368.816,0.7556899751,2.271292738,Gonen
16028,8901,161.9809379,71.31620372,0.8978628363,9228,106.457058,0.5954244431,386.219,0.7498620848,2.271306231,Gonen
16029,10084,171.8093414,75.64201504,0.8978668087,10272,113.3108449,0.7146704465,406.14,0.7682298397,2.271348024,Gonen
16030,8866,160.7227776,70.76020529,0.8978691258,9051,106.2475496,0.5961538462,379.581,0.7732655457,2.271372403,Gonen
16031,9718,168.5030712,74.18501245,0.8978707671,9890,111.2355244,0.6937959592,397.274,0.7737603521,2.271389673,Gonen
16032,8945,161.3846862,71.05107836,0.8978707679,9086,106.7198563,0.6253495526,378.237,0.7857098332,2.271389681,Gonen
16033,8677,158.8649697,69.93980866,0.8978767604,8855,105.1089888,0.5600232348,374.486,0.7775141269,2.271452736,Gonen
16034,8023,153.0035538,67.35894529,0.8978780206,8161,101.0702769,0.6119755912,359.489,0.7801452064,2.271465997,Gonen
16035,9239,164.3325025,72.34612675,0.8978789869,9409,108.4594862,0.6202336198,387.376,0.7736943233,2.271476164,Gonen
16036,9003,162.1616849,71.38980392,0.8978809129,9188,107.0652867,0.5817394676,387.749,0.7524813512,2.271496433,Gonen
16037,8603,158.580298,69.8123773,0.8978832704,8754,104.659829,0.5981782784,374.891,0.7692185662,2.271521242,Gonen
16038,9039,163.10164,71.80259059,0.8978839722,9331,107.2791324,0.770194274,388.64,0.7520301553,2.271528627,Gonen
16039,8367,157.0517952,69.13875007,0.897885546,8622,103.2143172,0.7823281907,372.719,0.7568617691,2.27154519,Gonen
16040,8865,161.2353849,70.97911271,0.8978897265,9066,106.2415576,0.5632863134,382.417,0.7617530882,2.271589187,Gonen
16041,9478,167.026968,73.5281126,0.8978914096,9737,109.8533768,0.5549180328,397.977,0.7519874982,2.271606901,Gonen
16042,9083,162.767371,71.65291641,0.8978915575,9235,107.5399218,0.6201269885,382.348,0.7807671501,2.271608458,Gonen
16043,8160,154.7932064,68.14252764,0.897891647,8391,101.9295575,0.5770862801,367.298,0.7600862841,2.271609401,Gonen
16044,8278,155.8064466,68.58836157,0.8978923114,8481,102.6639029,0.5692868441,369.732,0.7609589091,2.271616394,Gonen
16045,8552,158.5459626,69.79145579,0.8979012243,8780,104.3491475,0.7894396751,377.417,0.7544572562,2.271710209,Gonen
16046,9334,165.2997079,72.76288992,0.8979058041,9579,109.0156774,0.6061038961,392.794,0.7602351928,2.27175842,Gonen
16047,8953,161.7780193,71.21234361,0.897906842,9129,106.7675683,0.740897054,384.447,0.761211772,2.271769347,Gonen
16048,9106,163.1645946,71.820927,0.8979121509,9279,107.6759922,0.6911574953,384.15,0.7754179228,2.271825239,Gonen
16049,6456,137.8147539,60.66021516,0.8979205213,6569,90.66440592,0.7600659289,325.307,0.7666313387,2.27191337,Gonen
16050,8843,160.7167291,70.73741262,0.8979305303,9147,106.1096475,0.7221133431,384.53,0.7515346921,2.272018769,Gonen
16051,9737,168.9408302,74.35604606,0.8979337202,10050,111.3442116,0.5505795872,403.036,0.7532642463,2.272052364,Gonen
16052,9566,168.0115278,73.94697172,0.8979338948,9867,110.3621742,0.7846772209,402.98,0.7402412039,2.272054202,Gonen
16053,7301,146.1768122,64.33659371,0.8979347568,7419,96.41536141,0.7992337165,343.237,0.7787606834,2.272063281,Gonen
16054,8048,153.3602761,67.49733296,0.8979376606,8243,101.227624,0.5787846099,366.977,0.7509657664,2.272093864,Gonen
16055,7029,143.4293492,63.1264184,0.8979379633,7189,94.60232957,0.6567317575,340.285,0.7628124916,2.272097053,Gonen
16056,8572,158.9317632,69.9454325,0.8979501141,8906,104.4710935,0.6701063164,381.66,0.739500947,2.272225041,Gonen
16057,8342,156.15123,68.71878488,0.8979593497,8566,103.0600033,0.649941566,370.893,0.7620487866,2.272322339,Gonen
16058,8184,154.5006551,67.99079079,0.8979644622,8334,102.0793438,0.6153846154,363.988,0.7762495344,2.272376205,Gonen
16059,9404,166.1008205,73.09521308,0.8979657575,9691,109.4236934,0.5652121649,395.627,0.75500641,2.272389853,Gonen
16060,8167,154.8661515,68.1498478,0.8979701146,8329,101.9732679,0.7901509288,366.046,0.7659511786,2.272435764,Gonen
16061,9355,165.2266595,72.70873142,0.8979710777,9586,109.1382423,0.7755761897,389.706,0.7740686365,2.272445913,Gonen
16062,8854,160.835386,70.77270249,0.8979821357,9079,106.175623,0.553998248,379.846,0.7711418391,2.272562447,Gonen
16063,8684,159.6156072,70.23376549,0.8979888755,8910,105.1513776,0.5517854874,378.565,0.7614629214,2.272633485,Gonen
16064,9268,164.3848798,72.33180183,0.897990456,9440,108.6295729,0.5666422108,388.528,0.7715272044,2.272650144,Gonen
16065,5736,129.3736245,56.92465831,0.8979967747,5823,85.45935893,0.8211882606,302.258,0.7889752832,2.272716751,Gonen
16066,8753,160.2528958,70.5114336,0.8979972853,9111,105.5682989,0.5746454832,389.694,0.7243014493,2.272722133,Gonen
16067,9313,165.6051279,72.86599709,0.8979985397,9604,108.8929744,0.6284075574,392.776,0.7585943102,2.272735357,Gonen
16068,9612,167.4822201,73.69171426,0.8979991261,9849,110.6272051,0.7658353916,394.751,0.7751346452,2.272741539,Gonen
16069,10039,171.1022876,75.28442095,0.8979994498,10288,113.0577365,0.7377278072,409.356,0.7528318729,2.272744952,Gonen
16070,9479,166.4167539,73.22033419,0.898006716,9670,109.8591719,0.6054547777,394.183,0.7666137533,2.272821557,Gonen
